Country Name,Country Code,Indicator Name,Indicator Code,2017,2018,2019,2020,2021
Malta,MLT,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,19184068406,20326025568,20772910204,19526098963,21587865461
Myanmar,MMR,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,13628671745,15727812062,17523382157,,
Oriente Medio y Norte de África (excluido altos ingresos),MNA,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,3.66323E+11,4.54579E+11,4.43707E+11,3.01142E+11,
Montenegro,MNE,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,2025338319,2346469793,2424163706,1247417065,2502330845
Mongolia,MNG,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,6800649749,7713996347,8415577135,7645582756,
Mariana,MNP,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,,,,,
Mozambique,MOZ,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,5382812419,5976358838,5599959670,4369833654,
Mauritania,MRT,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,1889585455,2061792406,2524730456,2783958568,
Mauricio,MUS,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,5391592172,5585546049,5258181403,3088435444,
Malawi,MWI,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,1053190766,1152929010,1308247412,1118374724,
Malasia,MYS,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,2.23702E+11,2.45886E+11,2.38361E+11,2.07453E+11,2.56685E+11
América del Norte,NAC,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,2.91104E+12,3.09787E+12,3.09161E+12,2.6197E+12,3.14518E+12
Namibia,NAM,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,4483391698,4951877763,4576727442,3565252731,3953107205
Nueva Caledonia,NCL,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,,,,,
Níger,NER,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,1432532767,1449983104,1386654751,1338006699,
Nigeria,NGA,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,50847986749,66038798663,69926720656,39937175154,
Nicaragua,NIC,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,5737100000,5561000000,5714100000,5339100000,
Países Bajos,NLD,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,6.95803E+11,7.73739E+11,7.51225E+11,7.11623E+11,8.50259E+11
Noruega,NOR,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,1.44323E+11,1.65367E+11,1.4628E+11,1.16718E+11,1.99165E+11
Nepal,NPL,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,2430457012,2677604305,2726226422,1771333672,2495039242
Nauru,NRU,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,"39883246,37","31101106,24",,,
Nueva Zelandia,NZL,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,55756329636,58271560470,57814854941,50543765481,54800338328
Miembros OCDE,OED,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,1.41296E+13,1.53504E+13,1.51397E+13,1.36136E+13,1.64815E+13
Omán,OMN,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,36834760366,46321379766,43583970003,32728906204,
Otros Estados pequeos,OSS,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,2.40304E+11,2.74429E+11,2.60375E+11,2.10602E+11,2.88067E+11
Pakistán,PAK,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,29491440000,30774890000,30670150000,27333070000,35565880000
Panamá,PAN,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,27151252873,28548209145,28622338453,20195812932,27236852756
Perú,PER,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,51568396652,55449563901,54676068485,45623607791,66097787168
Filipinas,PHL,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,86645909126,90373832107,94740948717,80033714168,87795052963
Palau,PLW,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,"142588321,8",,,,
Papua Nueva Guinea,PNG,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,10254287136,10597058446,,,
Polonia,POL,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,2.86082E+11,3.24351E+11,3.30934E+11,3.36317E+11,4.1163E+11
previa al dividendo demográfico,PRE,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,2.78862E+11,3.44862E+11,3.39377E+11,2.44418E+11,
Puerto Rico,PRI,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,,,,,
"Corea, República Popular Democrática de",PRK,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,,,,,
Portugal,PRT,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,95260470351,1.05761E+11,1.04846E+11,85127944138,1.05295E+11
Paraguay,PRY,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,14097960313,14357470532,13272322354,11793801964,14154154425
Ribera Occidental y Gaza,PSE,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,2535998696,2598000000,2659300000,2385203570,
Estados pequeos de las Islas del Pacfico,PSS,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,4252758194,4643547796,4531213358,2263509963,2077505390
posterior al dividendo demográfico,PST,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,1.38503E+13,1.50147E+13,1.47161E+13,1.31347E+13,1.58708E+13
Polinesia Francesa,PYF,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,,,,,
Qatar,QAT,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,85204395604,1.02561E+11,92046153846,70933241758,1.05549E+11
Rumania,ROU,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,89179888822,1.01105E+11,1.00901E+11,93024309667,1.15913E+11
Federación de Rusia,RUS,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,4.10483E+11,5.08561E+11,4.81631E+11,3.81457E+11,5.49773E+11
Rwanda,RWA,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,1903903239,2043256454,2254674809,1928956844,
Asia meridional,SAS,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,5.84766E+11,6.40866E+11,6.4984E+11,5.69403E+11,7.54871E+11
Arabia Saudita,SAU,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,2.39993E+11,3.14917E+11,2.8586E+11,1.82848E+11,2.86502E+11
Sudán,SDN,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,5880500848,4995707338,5101252297,5065438285,
Senegal,SEN,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,4593278924,5287037761,,,
Singapur,SGP,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,5.88213E+11,6.65729E+11,6.58127E+11,6.27442E+11,7.33782E+11
Islas Salomón,SLB,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,"593886704,2","680656697,4","591292572,9","428833631,1",
Sierra Leona,SLE,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,"843859581,2","963947584,9",1059973685,"700970959,8",
El Salvador,SLV,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,7224712453,7564979852,8056709676,6295295760,8490952259
San Marino,SMR,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,,,,,
Somalia,SOM,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,,,,,
Serbia,SRB,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,21858742467,24966953883,26127205134,25499689164,33726210241
África al sur del Sahara (excluido altos ingresos),SSA,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,3.78861E+11,4.27402E+11,4.21112E+11,3.4495E+11,
Sudán del Sur,SSD,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,2374922000,3094570000,3641120000,2344430000,
África al sur del Sahara,SSF,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,3.80463E+11,4.29119E+11,4.22755E+11,3.46062E+11,
Pequeños Estados,SST,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,2.75299E+11,3.13315E+11,2.98438E+11,2.33855E+11,
Santo Tomé y Príncipe,STP,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,"92153927,43","98232686,43","72593875,02","49337067,47",
Suriname,SUR,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,2143368511,2235837596,2286750029,2446394182,
República Eslovaca,SVK,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,90274774490,1.00763E+11,96858697753,90526727374,1.07488E+11
Eslovenia,SVN,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,40469913560,45944531038,45531108473,41797852686,51496935873
Suecia,SWE,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,2.37411E+11,2.54253E+11,2.57293E+11,2.43766E+11,2.92019E+11
Eswatini,SWZ,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,1914980626,1899341356,2069780580,1807821427,
Sint Maarten (Dutch part),SXM,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,"962082537,8","801576504,8",1090627247,"526289007,4",
Seychelles,SYC,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,1562920467,1678376354,1609214307,1102679064,
República Árabe Siria,SYR,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,,,,,
Islas Turcas y Caicos,TCA,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,"602581142,1","826823788,6",,,
Chad,TCD,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,,,,,
Asia oriental y el Pacífico (BIRF y la AIF),TEA,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,3.52314E+12,3.84981E+12,3.83805E+12,3.81849E+12,4.85596E+12
Europa y Asia central (BIRF y la AIF),TEC,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,1.3291E+12,1.5416E+12,1.53686E+12,1.33477E+12,1.79115E+12
Togo,TGO,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,1588595518,1702908076,1665136818,1721559850,
Tailandia,THA,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,3.04652E+11,3.28582E+11,3.23878E+11,2.58645E+11,2.9409E+11
Tayikistán,TJK,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,1124964688,1116258706,1243494480,1409162182,2161326665
Turkmenistán,TKM,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,,,,,
América Latina y el Caribe (BIRF y la AIF),TLA,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,1.1632E+12,1.25941E+12,1.2509E+12,1.091E+12,1.39038E+12
Timor-Leste,TLS,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,109896003,"121872114,4","117471950,8","57104512,97",
Oriente Medio y Norte de África (BIRF y la AIF),TMN,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,3.63961E+11,4.52426E+11,4.41431E+11,2.98694E+11,
Tonga,TON,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,"102004945,7","104850808,1","112481817,8","99779579,33","58744817,38"
Asia meridional (BIRF y la AIF),TSA,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,5.84766E+11,6.40866E+11,6.4984E+11,5.69403E+11,7.54871E+11
África al sur del Sahara (BIRF y la AIF),TSS,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,3.80463E+11,4.29119E+11,4.22755E+11,3.46062E+11,
Trinidad y Tobago,TTO,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,10624640291,11569943462,9565811942,6435089362,
Túnez,TUN,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,17584260723,19418507418,19174809446,15999703689,
Turquía,TUR,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,2.22695E+11,2.37536E+11,2.44941E+11,2.03816E+11,2.82851E+11
Tuvalu,TUV,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,"8,882,108,599","8,739,490,417","10265655,96",,
Tanzanía,TZA,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,8342628564,8307383925,9658576689,8555483605,
Uganda,UGA,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,5095505082,6082892055,6303440538,5678278026,
Ucrania,UKR,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,53944000000,59177000000,63556000000,60707000000,81761000000
Ingreso mediano alto,UMC,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,5.01809E+12,5.57233E+12,5.50855E+12,5.13307E+12,6.67313E+12
Uruguay,URY,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,16845125968,17083540582,17086874922,13596281135,18872143229
Estados Unidos,USA,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,2.39078E+12,2.53863E+12,2.52837E+12,2.13445E+12,2.53295E+12
Uzbekistán,UZB,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,12412218530,14135137288,16993438086,14531698190,16399387563
San Vicente y las Granadinas,VCT,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,"293165598,9","321788373,8","327510027,7","188834178,8","125777150,3"
Venezuela,VEN,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,,,,,
Islas Vírgenes Británicas,VGB,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,,,,,
Islas Vírgenes (EE.UU.),VIR,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,,,,,
Viet Nam,VNM,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,2.28189E+11,2.58488E+11,2.80826E+11,2.90229E+11,3.39984E+11
Vanuatu,VUT,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,"382574741,7","431667754,4","384971756,6","148780086,5",
Mundo,WLD,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,2.31001E+13,2.53722E+13,2.49985E+13,2.25684E+13,2.79578E+13
Samoa,WSM,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,"278392003,2","301045362,3","336781581,6","116519130,1","97774087,71"
Kosovo,XKX,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,1988889208,2278377703,2311537786,1687283575,3196467390
"Yemen, Rep. del",YEM,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,,,,,
Sudáfrica,ZAF,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,1.04172E+11,1.11228E+11,1.05998E+11,94116511045,1.30812E+11
Zambia,ZMB,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,9080489945,9982606351,8257880171,8558478219,11615998182
Zimbabwe,ZWE,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,4640216633,5178166048,5266936852,5263295268,
